curr_epoch train_cost train_ler val_cost val_ler
1 1001.9067642211915 1.3244378507137302 10.849094 1.0
2 307.89545288085935 0.9887807190418243 16.758453 1.0
3 212.84097900390626 0.9989627599716185 11.107565 1.0
4 198.04281158447264 0.9999999999999999 7.9840946 1.0
5 165.7143341064453 0.9880609631538392 13.255256 1.0
6 159.7976776123047 0.9880067825317382 10.942711 1.0
7 157.684806060791 0.9999999999999999 9.462813 1.0
8 155.4269012451172 0.9999999999999999 9.4235 1.0
9 169.01764221191405 0.9999999999999999 8.475065 1.0
10 158.49801635742188 0.9999999999999999 10.493498 1.0
11 143.82301330566406 0.9999999999999999 9.756926 1.0
12 162.89921340942382 0.9999999999999999 10.724068 1.0
13 145.20449829101562 0.9999999999999999 9.926897 1.0
14 137.65479888916016 0.9998492121696472 8.892981 1.0
15 126.46181869506835 0.9997187495231628 9.08172 1.0
16 121.297265625 0.997737592458725 7.73239 1.0
17 116.48284072875975 0.9911412060260774 7.169889 1.0
18 122.56700592041017 0.9692251741886141 8.538977 0.9375
19 127.99585266113282 0.9307113289833068 8.128076 0.9375
20 108.63859252929687 0.8736862957477569 7.3827014 0.9375
21 113.86909866333008 0.834156370162964 6.382825 0.90625
22 104.49400177001952 0.8049880027770997 5.0540485 0.90625
23 96.21706466674804 0.7573241055011749 6.243614 0.78125
24 104.67674102783204 0.7202039003372191 5.730076 0.8125
25 114.81380767822267 0.6901170432567596 3.852304 0.84375
26 96.03235473632814 0.6950287461280822 6.3164735 0.75
27 78.18871459960937 0.6428601980209351 5.55877 0.9375
28 85.44721908569338 0.6473935961723327 4.7530193 0.875
29 97.12186889648436 0.6143054008483887 5.500622 0.84375
30 83.97342338562012 0.6026540994644165 4.8062053 0.75
31 80.56096954345702 0.6090327858924866 4.519007 0.84375
32 86.13702239990235 0.5839685082435607 5.7093096 0.96875
33 74.14593467712403 0.5679682314395905 4.7027183 0.84375
34 84.45768241882325 0.5768803417682647 5.270896 0.84375
35 76.4035873413086 0.5414723396301269 4.1664295 0.9375
36 98.39313430786133 0.5273122489452362 4.4151745 0.84375
37 83.86145439147948 0.5241667687892914 5.1921463 0.90625
38 96.9193058013916 0.5465993762016296 6.609125 0.6875
39 72.83212776184082 0.49942924678325656 5.257103 0.71875
40 78.66736717224123 0.5117020070552826 4.431096 0.625
41 72.53677635192872 0.4908830851316452 4.5032597 0.625
42 95.21150360107421 0.46921806931495663 4.398223 0.71875
43 73.34663238525391 0.46905285418033604 4.1335087 0.625
44 80.86732330322266 0.44609501957893377 4.8541903 0.75
45 61.322790527343756 0.43023447692394257 5.582424 0.8125
46 58.75736961364746 0.40837392807006834 4.3018675 0.8125
47 81.95697212219238 0.4257738977670669 5.9534583 0.59375
48 69.69064140319824 0.41603645086288454 4.9507804 0.90625
49 55.752171325683584 0.40428420007228844 3.621687 0.75
50 58.047270965576175 0.3912419766187668 4.6980762 0.625
51 56.212012100219724 0.39048189222812646 4.9569206 0.71875
52 74.0238208770752 0.37558740079402925 7.321859 1.0
53 105.38104019165038 0.44061170518398285 8.816203 0.65625
54 71.88162193298339 0.4243268698453903 5.3700438 0.9375
55 60.746089553833016 0.44298344254493716 5.525729 0.8125
56 65.99746856689454 0.3868931651115417 4.966594 0.6875
57 57.17692680358886 0.38569886088371275 4.32473 0.6875
58 56.81286964416504 0.3537989795207977 3.905963 0.6875
59 60.687957000732425 0.33901767134666444 4.6524415 0.8125
60 72.50677146911622 0.360388994216919 4.3126326 0.78125
61 64.0110580444336 0.35319090783596047 4.8777294 0.78125
62 60.17440490722657 0.34776311218738554 5.563098 0.84375
63 61.62747383117675 0.3343379318714142 4.812257 0.65625
64 69.29399642944335 0.3330948054790497 4.9525537 0.8125
65 56.457280349731434 0.3279196679592133 4.113858 0.59375
66 54.037837982177734 0.32378414273262024 3.7413635 0.8125
67 51.2959545135498 0.3284082591533661 4.3558736 0.8125
68 59.72057991027832 0.3422159701585769 6.0441628 0.6875
69 63.74864158630371 0.3251187831163406 4.2737465 0.71875
70 49.36832695007325 0.3210515558719635 3.9836054 0.71875
71 54.524274826049805 0.3133804738521576 4.053421 0.75
72 50.9473503112793 0.3237558454275131 4.1272426 0.6875
73 51.34848709106446 0.2969418913125992 3.7384331 0.53125
74 49.135797119140626 0.298874320089817 4.978247 0.78125
75 48.63625011444092 0.2731730058789253 4.0388737 0.5
76 47.545322036743165 0.28805516511201856 4.081702 0.5
77 59.690232849121095 0.3354507848620415 6.193921 0.6875
78 49.89365921020508 0.30120038986206055 3.5693378 0.65625
79 60.20626869201661 0.29989923089742665 3.93268 0.6875
80 48.66433143615723 0.2927258670330047 3.367258 0.4375
81 55.72258148193359 0.2785690441727638 3.4569216 0.5625
82 44.457520866394034 0.28255252689123156 5.2813616 0.78125
83 46.91351432800293 0.269494117796421 4.8853793 0.71875
84 71.39473190307616 0.2634964779019356 5.5937023 0.6875
85 87.27968826293947 0.30658565461635584 7.577762 0.65625
86 49.89284057617188 0.30120764821767804 6.031763 0.59375
87 44.5743896484375 0.27482666224241253 3.8256638 0.28125
88 42.95492973327637 0.257502019405365 4.193837 0.75
89 58.849036407470706 0.2471701756119728 3.9700692 0.5625
90 57.612757492065434 0.2938641905784607 5.343627 0.5625
91 56.28847427368165 0.32038877308368685 5.531333 1.03125
92 53.519860458374026 0.27072993814945223 5.7169933 0.59375
93 45.60119209289551 0.27729600965976714 5.1675153 0.53125
94 40.081462669372556 0.2632487431168556 4.1334295 0.4375
95 43.60484714508056 0.2635373592376709 3.6685596 0.46875
96 47.032668113708496 0.2476137563586235 5.006851 0.4375
97 44.50007858276367 0.2953618124127388 5.819767 0.8125
98 64.25212516784667 0.26902330368757243 5.2671022 0.40625
99 42.884007644653316 0.2702527359127998 4.0127115 0.53125
100 46.67850036621094 0.26021043956279755 5.0067544 0.75
101 43.74475479125976 0.27533759772777555 5.815002 0.78125
102 45.25485305786133 0.23715675771236422 4.380205 0.90625
103 48.48592548370362 0.2945203810930252 7.747229 1.21875
104 41.55519027709961 0.24869529157876968 5.461645 0.78125
105 44.97973155975342 0.26668511629104613 5.8461285 0.65625
106 88.32839832305909 0.24248083233833312 5.339797 0.46875
107 48.103059005737315 0.2585267171263695 5.368505 0.8125
108 38.3090690612793 0.24629927426576614 4.7352166 0.8125
109 45.1304214477539 0.28275339156389234 5.758993 0.875
110 43.68540210723877 0.2338692128658295 5.722851 0.625
111 49.59969730377197 0.2476735159754753 3.490245 0.71875
112 45.78155364990234 0.23715597838163374 6.532734 0.8125
113 41.190353584289554 0.2864081203937531 4.2402368 0.8125
114 45.52931213378907 0.2890467017889023 3.9413366 0.34375
115 43.55209312438965 0.24566661864519118 4.148284 0.8125
116 55.622344970703125 0.23176526129245759 4.5612745 0.78125
117 44.35209941864014 0.22230581045150755 4.630089 0.84375
118 51.544941329956046 0.2284928634762764 3.4442925 0.5
119 39.6531660079956 0.25595359057188033 4.220143 0.6875
120 43.79619655609131 0.23530121445655822 4.9143972 0.6875
121 30.906108283996584 0.22756814509630202 4.55698 0.65625
122 37.072354316711426 0.21692943871021272 5.1823215 0.78125
123 50.60514717102051 0.23392478674650194 6.7786446 0.875
124 59.462860107421875 0.2585652396082878 8.760011 0.71875
125 41.80362892150878 0.23906663209199905 4.570242 0.75
126 52.773955535888675 0.24146903604269027 3.1359098 0.5
127 38.775341796875004 0.23302416801452638 5.135297 0.78125
128 51.88065605163574 0.23214423805475234 5.7036276 0.78125
129 38.35987529754639 0.24402332156896595 4.115131 0.65625
130 61.0265998840332 0.22578232586383815 6.2688065 1.0
131 37.452969551086426 0.260882356762886 3.7574239 0.75
132 38.281489944458 0.2471765384078026 4.925708 0.71875
133 31.960664749145504 0.23218162655830382 3.760058 0.6875
134 51.22767753601073 0.22843802720308304 3.7584624 0.6875
135 36.84014625549317 0.22536093741655353 3.890823 0.4375
136 38.73581962585449 0.25672619193792345 6.444378 1.125
137 34.76315898895263 0.2270598158240318 4.763995 0.65625
138 59.54482917785645 0.22428846955299375 4.200309 0.9375
139 40.252508354187015 0.21343833655118938 4.917947 0.65625
140 36.11778697967529 0.2217550829052925 3.559061 0.90625
141 47.01591415405274 0.22492960244417196 7.9181757 0.90625
142 46.98209857940674 0.22877213358879092 3.8393722 0.6875
143 40.52982521057129 0.21718278676271438 4.3120017 0.9375
144 63.92380084991455 0.20942187309265134 3.3179474 0.71875
145 65.7097011566162 0.23992061167955397 5.2335787 0.8125
146 36.88480815887452 0.22514647990465164 5.733284 0.84375
147 34.04777183532715 0.22336459308862688 3.9659772 0.78125
148 68.49343833923339 0.21173107922077175 5.460247 0.90625
149 44.94556484222412 0.25615856647491453 5.142803 0.8125
150 41.4604175567627 0.24074272215366363 5.1517563 0.84375
151 48.71438751220703 0.23394766002893447 3.962156 1.25
152 44.17246408462525 0.21898568570613863 4.9871783 0.53125
153 53.50197525024414 0.22875448912382124 4.717926 1.03125
154 38.07911109924317 0.21686293929815292 3.990784 0.71875
155 37.7664608001709 0.23698663413524626 4.455738 0.96875
156 36.28927383422851 0.20993255972862243 4.1030736 0.71875
157 43.28035907745361 0.21679038554430005 4.6191115 0.96875
158 32.25176601409912 0.20531800985336301 4.050716 0.84375
159 49.64212284088134 0.2574274227023125 7.3315763 0.875
160 54.02401275634766 0.23004448264837266 4.9213333 0.625
161 35.84421253204346 0.20383570194244385 4.2290587 0.78125
162 31.776255989074706 0.2314652651548386 4.186001 0.78125
163 47.85617599487305 0.1986737534403801 4.691472 0.6875
164 33.05432682037353 0.21009265929460527 4.214839 0.65625
165 33.74833965301514 0.19632665663957594 4.2157097 0.625
166 37.54721508026123 0.21210220605134963 4.252631 0.84375
167 29.259906959533694 0.21137105673551557 4.6069117 0.9375
168 49.32756118774414 0.21969887912273406 5.341959 1.0
169 41.345757293701176 0.22021275609731675 6.127531 1.0625
170 37.71324234008789 0.1958484500646591 4.400488 0.78125
171 34.04608306884766 0.22323410511016847 3.7357562 0.9375
172 32.78136234283447 0.19485487490892411 4.291053 0.8125
173 35.62741813659668 0.20132168233394623 3.2208228 0.6875
174 38.89710731506347 0.2138909548521042 3.8815117 0.78125
175 39.54814624786377 0.2036774381995201 6.0025697 1.0625
176 32.84768085479737 0.21215459406375886 5.5409184 1.0625
177 43.1765338897705 0.2081756293773651 4.4424663 0.78125
178 42.59948501586914 0.2123753160238266 5.1470914 0.9375
179 47.12204551696777 0.22612717151641845 4.189842 0.53125
180 33.14954071044922 0.20848723202943806 4.482723 0.78125
181 33.58570852279663 0.20473920404911045 4.3971434 0.84375
182 32.93231563568115 0.2002678617835045 3.5963562 1.0
183 41.07461929321289 0.1831458017230034 3.8435445 0.71875
184 48.80947494506836 0.20279861241579056 3.1995118 0.53125
185 45.73918132781982 0.21985598802566528 5.602582 0.75
186 31.719768714904784 0.20203688740730286 3.9028335 0.75
187 30.21353359222412 0.18963463157415392 3.4169822 0.59375
188 27.38027572631836 0.19263388067483903 3.928211 0.65625
189 54.39738941192627 0.19968421310186385 3.1536279 0.6875
190 35.28992977142334 0.1983743116259575 3.645987 0.78125
191 42.23972396850586 0.18385751396417618 4.28677 0.59375
192 56.00830421447753 0.23617214560508729 3.6701913 0.78125
193 38.838138580322266 0.23577768057584764 2.652689 0.5625
194 29.69302997589111 0.18830024302005768 3.800272 0.59375
195 34.050634765625 0.19622775763273242 3.0508652 0.6875
196 38.59095077514648 0.20934871435165409 6.023634 0.90625
197 33.92079448699951 0.18111882209777833 4.2400217 0.625
198 44.66428279876709 0.18525390028953553 4.333336 0.96875
199 30.872185897827144 0.2147012174129486 4.810653 0.78125
200 45.13376369476318 0.20097316503524779 4.942856 0.78125
201 34.006289100646974 0.22060004323720936 5.3507915 0.84375
202 32.62053279876709 0.20510098487138748 3.958866 0.875
203 54.450772285461426 0.1969425916671753 5.1925554 0.6875
204 34.98964996337891 0.1887914314866066 4.3978276 0.6875
205 50.10093250274658 0.1781616151332855 4.2460046 0.6875
206 44.74765586853027 0.20460278391838074 5.5078077 1.0625
207 28.947792625427248 0.19382747113704682 3.6344404 0.8125
208 30.400029373168948 0.2014811620116234 4.7486596 0.78125
209 30.19826946258545 0.18471926003694536 3.7192273 0.59375
210 28.033415985107425 0.16724678725004194 3.6978319 0.53125
211 25.15570907592773 0.19108970016241072 4.1655927 0.75
212 43.84830188751221 0.17499773651361467 3.9393964 0.78125
213 33.791944122314455 0.20922119617462157 6.066206 0.875
214 31.193298530578613 0.2126718983054161 3.2959678 0.75
215 71.56319522857665 0.18861778378486635 4.367652 0.5625
216 40.63106670379639 0.23771354556083676 4.3187847 0.78125
217 37.58729839324951 0.21779047697782516 3.3391604 0.75
218 32.95007801055908 0.19278223216533663 2.8425636 0.625
219 46.84760456085205 0.1991333946585655 4.470785 0.625
